,unlevered_ret,static35_ret,static35_equity,static35_notional,dyn_leverage,dyn_ret,dyn_equity,dyn_peak_equity,dyn_target_notional,dyn_notional_held,dyn_notional_capped,static35_drawdown,dyn_drawdown
2026-06-18,0.0023713683048145473,0.08299789066850916,47534487.90868038,1536205279.0119898,31.389589245402377,0.07443627703769477,44801104.02529149,44801104.02529149,1308861477.5477333,1308861477.5477333,False,-0.014413032768586853,0.0
2026-06-19,0.0003847918170192255,0.013467713595672892,48174668.77775146,1663707076.8038132,30.000000000000004,0.011543754510576766,45318276.971962266,45318276.971962266,1344033120.7587447,1344033120.7587447,False,-0.0011394297702863598,0.0
2026-06-22,0.000461185946763365,0.016141508136717775,48952280.58581123,1686113407.221301,30.000000000000004,0.013835578402900952,45945281.54609223,45945281.54609223,1359548309.158868,1359548309.158868,False,0.0,0.0
2026-06-23,0.002312986865358635,0.08095454028755222,52915189.95666284,1713329820.503393,29.999999999999996,0.06938960596075903,49133406.528331704,49133406.528331704,1378358446.3827667,1378358446.3827667,False,0.0,0.0
2026-06-24,9.173357516711889e-05,0.003210675130849161,53085083.44110086,1852031648.4831994,29.999999999999996,0.002752007255013566,49268622.0195612,49268622.0195612,1474002195.849951,1474002195.849951,False,0.0,0.0
2026-06-25,-0.00026707958491711814,-0.009347785472099135,52588855.46932497,1857977920.43853,30.0,-0.008012387547513544,48873862.72600852,49268622.0195612,1478058660.586836,1478058660.586836,False,-0.009347785472099024,-0.008012387547513544
2026-06-26,-0.0008541535253746568,-0.02989537338811299,51016691.999015994,1840609941.426374,30.242313133156106,-0.025831578378169573,47611373.71035773,49268622.0195612,1478058660.586836,1478058660.586836,False,-0.03896370332317156,-0.03363699330875314
2026-06-29,-4.271008451572911e-05,-0.0014948529580505188,50940429.54607131,1785584219.9655597,31.044234715397177,-0.001325901888420745,47548245.70004486,49268622.0195612,1478058660.586836,1478058660.586836,False,-0.04040031127405286,-0.03491829584422501
2026-06-30,0.0014649910359481044,0.051274686258183655,53552384.088903226,1782915034.112496,31.085450973545413,0.04553990702464831,49713588.38841004,49713588.38841004,1478058660.586836,1478058660.586836,False,0.0,0.0
2026-07-01,0.000361116435703579,0.012639075249625265,54229236.70119971,1874333443.1116128,29.999999999999996,0.010833493071107368,50252160.203755766,50252160.203755766,1491407651.652301,1491407651.652301,False,0.0,0.0
2026-07-02,-0.0026641982906235873,-0.09324694017182555,49172526.310959175,1898023284.5419898,30.0,-0.07992594871870762,46235708.624306105,50252160.203755766,1507564806.112673,1507564806.112673,False,-0.09324694017182555,-0.07992594871870762
2026-07-03,5.6570221929064246e-05,0.0019799577675172486,49269885.836377,1721038420.8835711,32.60607117244758,0.0018445326824602236,46320991.89996035,50252160.203755766,1507564806.112673,1507564806.112673,False,-0.09145160740779879,-0.07822884206083558
2026-07-06,-0.001583248922326419,-0.055413712281424665,46539658.55850137,1724446004.273195,32.546038939938235,-0.05152848107765088,43934141.545345224,50252160.203755766,1507564806.112673,1507564806.112673,False,-0.1417976466286538,-0.12572630973062815
2026-07-07,0.0002536822366185909,0.008878878281650682,46952878.522111885,1628888049.547548,34.31419741197602,0.00870490234724194,44316583.95720736,50252160.203755766,1507564806.112673,1507564806.112673,False,-0.13417777239204343,-0.11811584263207042
2026-07-08,0.0006708036419411645,0.023478127467940757,48055244.18904076,1643350748.273916,34.018073404944666,0.02281944753185875,45327863.91961007,50252160.203755766,1507564806.112673,1507564806.112673,False,-0.11384988776768756,-0.09799173337383538
2026-07-09,0.0005267488455635849,0.018436209594725472,48941200.74303562,1681933546.6164265,33.25911869101909,0.017519202374956556,46121971.94084221,50252160.203755766,1507564806.112673,1507564806.112673,False,-0.09751263856618331,-0.08218926800692783
2026-07-10,-5.067084399534849e-05,-0.0017734795398371972,48854404.52486279,1712942026.0062468,32.68647767372854,-0.0016562514109629402,46045582.3597388,50252160.203755766,1507564806.112673,1507564806.112673,False,-0.09911318143664771,-0.08370939332678828
2026-07-13,0.0007820166631740122,0.027370583211090427,50191578.06913881,1709904158.3701975,32.74070451177208,0.025603776492262326,47224523.1589336,50252160.203755766,1507564806.112673,1507564806.1126728,False,-0.07445538380538508,-0.06024889343156803
2026-07-14,-0.0007508345522205806,-0.02627920932772032,48872583.0825713,1756705232.4198585,31.923346288515834,-0.02396915141592032,46092591.41279248,50252160.203755766,1507564806.112673,1507564806.112673,False,-0.09877796451650789,-0.08277392999818556
2026-07-15,0.001925141559860899,0.06737995459513146,52165615.51162175,1710540407.8899953,32.7073128219531,0.06296620722491318,48994867.075223625,50252160.203755766,1507564806.112673,1507564806.112673,False,-0.03805366468549809,-0.02501968320235859
2026-07-16,-0.0004913477801559152,-0.01719717230545703,51268514.43324817,1825796542.9067612,30.769851947920447,-0.015118698450336874,48254128.45429898,50252160.203755766,1507564806.112673,1507564806.112673,False,-0.05459642156250455,-0.039760116607036045
2026-07-17,0.0012841216327681426,0.04494425714688499,53572739.729474865,1794398005.163686,31.24219324654207,0.04011877620300744,50190025.034628175,50252160.203755766,1507564806.112673,1507564806.112673,False,-0.012105960025624363,-0.001236467623991766
2026-07-20,-0.0003263861437176052,-0.011423515030116183,52960750.731970705,1875045890.5316203,30.037139951066806,-0.009803706276934712,49697976.77115668,50252160.203755766,1507564806.112673,1507564806.112673,False,-0.023391182439433833,-0.011028051935519811
