,unlevered_ret,static35_ret,static35_equity,static35_notional,dyn_leverage,dyn_ret,dyn_equity,dyn_peak_equity,dyn_target_notional,dyn_notional_held,dyn_notional_capped,static35_drawdown,dyn_drawdown
2023-09-29,0.0004195190482936262,0.014683166690276916,751904949857.926,25935852795181.277,30.000000000000004,0.012585571448808787,237774487375.2588,237774487375.2588,7044574624000.936,7044574624000.936,False,0.0,0.0
2023-10-02,-7.7300101273714e-05,-0.00270550354457999,749870668350.8982,26316673245027.41,30.0,-0.00231900303821142,237223087616.6264,237774487375.2588,7133234621257.764,7133234621257.764,False,-0.00270550354457999,-0.00231900303821142
2023-10-03,0.0031130409880653076,0.10895643458228577,831573902772.2477,26245473392281.438,30.069731799401012,0.09360830759166612,259429139370.08832,259429139370.08832,7133234621257.764,7133234621257.764,False,0.0,0.0
2023-10-04,0.0004041199066968648,0.014144196734390269,843335847652.243,29105086597028.668,30.0,0.012123597200905945,262574353757.98895,262574353757.98895,7782874181102.649,7782874181102.649,False,0.0,0.0
2023-10-05,0.004538944194506289,0.15886304680772012,977310749892.4497,29516754667828.508,30.0,0.13616832583518867,298328663916.4709,298328663916.4709,7877230612739.669,7877230612739.669,False,0.0,0.0
2023-10-06,0.0007552013113110156,0.026432045895885548,1003143072488.1492,34205876246235.74,30.0,0.02265603933933047,305087609862.21234,305087609862.21234,8949859917494.127,8949859917494.127,False,0.0,0.0
2023-10-09,0.003658008130125401,0.12803028455438903,1131575765507.571,35110007537085.223,30.000000000000004,0.10974024390376204,338567998580.5073,338567998580.5073,9152628295866.371,9152628295866.371,False,0.0,0.0
2023-10-10,0.001211846376192538,0.04241462316673883,1179571125186.1887,39605151792764.984,29.999999999999996,0.03635539128577613,350876770645.7438,350876770645.7438,10157039957415.219,10157039957415.219,False,0.0,0.0
2023-10-11,0.002249311991604941,0.07872591970617293,1272433946875.3167,41284989381516.6,29.999999999999996,0.06747935974814821,374553710479.41644,374553710479.41644,10526303119372.312,10526303119372.312,False,0.0,0.0
2023-10-12,-0.0006415009867727361,-0.022452534537045765,1243864579736.9893,44535188140636.086,30.000000000000004,-0.019245029603182088,367345413233.25836,374553710479.41644,11236611314382.494,11236611314382.494,False,-0.022452534537045654,-0.019245029603182084
